SMILES of Virtual Hit Molecule;Enamine ID
Brc1ccc([C@H]2N(c3nc4ncn(C)c4cn3)CC[C@H]2O)cc1;Z3829939036
Clc1nc(N2CC(C3OCCCC3)CCC2)c2n(C)cnc2n1;Z3718905181
O=C(Nc1c(C)c(C)ccc1)C(OC(=O)c1cc2OC=CC(=O)c2cc1)C(C)C;Z1996449862
O=C(NCC1(N(C)C)CSCC1)c1cc2OC=CC(=O)c2cc1;Z1997038640
O=C(NCC1CC(OCc2ccccc2)C1)Nc1cc2C(=O)C=COc2cc1;Z3176687887
O=C(N1C(C)CC(c2cscc2)C1)c1cc2OC=CC(=O)c2cc1;Z1994319771
O=C(CCCC)N1C(C)CN(C(=O)C=2Oc3c(C(=O)C=2)cccc3)CC1;m_275592____15865690____14135622____13186362
O=C(N(CC(C)C)C1CCN(C)CC1)c1cc2OC=CC(=O)c2cc1;Z1996759105
O=C(N1C2(C)N(C(=O)CC2)CC1)c1cc2OC=CC(=O)c2cc1;Z3626910618
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1CC(Cc2[nH]nnn2)CC1;Z3369912775
O=C(NCC1CN(C(C)C)C(=O)C1)CN1c2c(Sc3c1cccc3)cccc2;Z2714050606
Clc1cc2C(=O)C=C(C(=O)N3C(C)CC(c4cscc4)C3)Oc2cc1;Z1256010593
Clc1cc2OC(C(=O)N3CCC(Cc4nc(C)on4)CC3)=CC(=O)c2cc1;Z2932077983
Clc1cc2C(=O)C=C(C(=O)N3CCC(c4n(CCC)ncc4)CC3)Oc2cc1;Z2000971216
FC(F)(F)C=1Oc2c(C(=O)C=1)cc(NC(=O)CC1(C#N)CCOCC1)cc2;Z3088533131
Clc1ccc(C2(NC(=O)C=3Oc4c(C(=O)C=3)ccc(F)c4)C(C)C2)cc1;Z2076884871
Fc1c2N(C(=O)C=3Oc4c(C(=O)C=3)ccc(F)c4)CCCc2c(C)cc1;Z2146497677
Fc1cc2C(=O)C=C(C(=O)N3CCC(c4cc(C)cnc4)CC3)Oc2cc1;Z3089723493
Clc1c(OC(CNC(=O)C=2Oc3c(C(=O)C=2)ccc(F)c3)CC)cccc1;Z2072285845
Fc1cc2OC(C(=O)N3CCC(F)(Cc4ncccc4)CC3)=CC(=O)c2cc1;Z3585292396
Fc1cc2OC(C(=O)N(c3ncc(C)cc3)C3CCCCC3)=CC(=O)c2cc1;Z2146407903
O=C(CCNc1n(C)c2C(=O)NC(=O)N(C)c2n1)N1C(C)CCc2c1cccc2;Z1900751325
O=C(NCCN1c2c(OC(C)(C)C1)cccc2)c1ncnc2nc[nH]c12;s_22____13949980____12807966
O=C(N(CCNc1nc2nc[nH]c2cn1)Cc1ccccc1)[C@H]1[C@H](C)C1;m_274310____14112976____14118992____15870074
Oc1nc(NCCN2c3c(OC(C)(C)C2)cccc3)nc2ncn(C)c12;s_27____13949982____15341790
O=C(NCC1(C)N(c2nc3ncn(C)c3cn2)CCC1)C1(N(C)C)CC1;m_274310____15937462____15943132____15871096
O=C(N(CCn1c2ncnc(N)c2nc1)C)CC1c2c(cccc2)COC1;Z3575258978
O(C)c1cc2OC(C)(C)CN(c3[nH]c4C(=O)N(C)C(=O)N(C)c4n3)Cc2cc1;Z2972822814
Brc1[nH]c2c(N3C4C(=O)NCC4C(C)CC3)nc(Cl)nc2c1;Z4026577349
O=C(OCC(=O)N1c2c(Sc3c1cccc3)cccc2)CC1(O)COCCC1;Z3572265721
FC(F)(C(=O)OCC(=O)N1c2c(Sc3c1cccc3)cccc2)C1(O)CCCC1;Z1886951776
O=C1N(CCCC)c2nc(CN3C(CC(C)C)C(=O)NCCC3)n(C)c2C(=O)N1;Z2219147487
O=C(Cn1c2ncnc(N)c2nc1)N1CCC(n2c(C(=O)OC)ccc2)CC1;Z1145619917
O=C(N(CC1CN(c2ncnc3nc[nH]c23)C1)C)C1C(C)OC(C)C1;m_274310____15938024____14122162____12649998
O=C(N1[C@@H]2CN(c3nc4n(C)cnc4cn3)[C@H](C1)C2)C1ON=C(C)C1;m_274310____14112794____15942440____15871032
O=C(Cn1c2ncnc(N)c2nc1)N1C(c2n(C(C)C)c3c(n2)cccc3)CCC1;Z1334098238
O=C(NCC1(Nc2nc3n(C)cnc3cn2)CC1)c1cc(CO)ccc1;m_274310____14112892____15939682____15871032
O=C(N(CCCn1c2ncnc(N)c2nc1)C)Cc1c2OC(C)(C)Cc2ccc1;Z3572790185
O=C(CCCn1c2ncnc(N)c2nc1)N1C2CC(c3c(cccc3)C1)C2;Z3712305216
Nc1nc(N2CC(C3Cc4c(cccc4)C3)CC2)nc2nc[nH]c12;Z4026823530
FC(F)(F)c1[nH]c2ncnc(NC3(C4CN(C(=O)CO)C4)CC3)c2n1;m_274310____15938116____15943396____15870062
FC(F)(F)c1nc(NC2(C3CN(C(=O)CO)C3)CC2)nc2[nH]cnc12;m_274310____15938116____15943396____15870978
O=C(N(C1CC(C(C)(C)C)C1)C1CC1)CCCn1c2ncnc(N)c2nc1;Z3202548525
O=C1N(C)C(=O)c2n(CCCN3C(CC(C)C)C(=O)NCC3)cnc2N1C;Z3650144594
O=C(Nc1ncnc2[nH]cnc12)C(OC(=O)CCNC(=O)C1C(C)C1)C;Z417696632
O=C(N[C@@H]1CN(c2nc3n(C)cnc3cn2)CCCC1)CCOC1CC1;m_274310____15937544____15942886____15871032
Fc1c(OC)cc(C2N(C(=O)c3ncnc4nc[nH]c34)CC2)cc1;Z4086484995
O=C(OC)[C@H]1[C@H](C)CN(c2nc(Nc3ccccc3)c3[nH]cnc3n2)C1;Z2613827886
OCC1N(c2ncnc3nc[nH]c23)C2CC1CC2;Z4004463787
O=C(NC1C(C)CCN(c2nc3nc[nH]c3cn2)C1)c1cc(C)ccc1;m_274310____14113114____12657802____15870074
O=C(N1CCC(CCNc2nc3nc[nH]c3cn2)CC1)C1CC(C)OC1;m_274310____14112818____14121252____15870074
FC1CN(C(=O)C(C)n2c3ncnc(N)c3nc2)C(c2ccccc2)C1;Z4085950281
O=C(Nc1ccc(C#N)cc1)C1CCN(c2n(C)c3C(=O)NC(=O)N(C)c3n2)CC1;Z1002315168
FC1(F)C(CC#N)CCN(c2nc(O)c3n(C)cnc3n2)CC1;Z3718941157
Oc1nc(N2CC3N(c4c(cccc4)C3)CCC2)nc2ncn(C)c12;Z3718890716
Clc1nc(C(=O)NCC2(OC)CC(C)(C)C2)c2nc[nH]c2n1;Z4089427566
O=C(NC(CC1CCN(c2nc3n(C)cnc3cn2)CC1)C)C(C)(C)C;m_274310____15937818____14115518____15871032
Fc1c(CCC(NC(=O)CCCn2c3ncnc(N)c3nc2)C)cccc1;Z3603417534
O=C(NC1C(C)N(C(=O)Cn2c3ncnc(N)c3nc2)CCC1C)CC;m_275592____15865684____13186874____15858030
Fc1cc(CCN(c2ncnc3n(CC)cnc23)C2CCCC2)ccc1;s_27____10300374____2548042
O=C(N)C1(Nc2nc3n(C)cnc3cn2)CCN(C(=O)C2CCC2)CC1;m_274310____15938004____12185804____15871032
O=C(NC(C(C)(C)C)CNc1nc2nc[nH]c2cn1)C1CC(N(C)C)C1;m_274310____14113202____15944400____15870074
n1(C2CC2)c2ncnc(N3CC(C4CCOCC4)CCCC3)c2nc1;Z2852649428
OC(Cn1c2nc(N)nc(N(C)C)c2nc1)CN1Cc2c(cccc2)CC1;Z2983053365
FC(F)(F)c1[nH]c2ncnc(NCC3CC(NC(=O)COC)C3)c2n1;m_274310____15937736____12170228____15870062
Clc1nc(N2CCC(C(=O)NCc3ccc(C)cc3)CC2)c2ncn(C)c2n1;Z3718861169
Clc1nc(N2[C@H]3[C@@H]4OC(C)(C)O[C@@H]4[C@@H](C2)C3)c2[nH]c(O)nc2n1;Z4026697487
O=C(N1CCC(NC(=O)C2C(CC)(C)C2)CC1)c1ncnc2nc[nH]c12;m_275592____14114678____14137890____15863234
O=C(C(C)C1CCC1)N1CCC(Nc2ncnc3nc[nH]c23)(CC)CC1;m_274310____14113030____14118714____12649998
O=C(NC1(CNc2nc3nc[nH]c3cn2)COC1)C(CC(CC)C)C;m_274310____15937638____15943870____15870074
O=C(N(C)C1CCN(c2ncnc3nc[nH]c23)CCC1)CC(CCC)C;m_274310____14113066____12658016____12649998
O=C(CC(CC)C)N1C(C)CC(Nc2ncnc3n(CC)cnc23)CC1;m_274310____14112924____12658288____12359766
O=C(C(CC)C)N1CCC(N(C(=O)c2ncnc3nc[nH]c23)C)CCC1;m_275592____14115082____15843004____13186372
O=C(NC1(CNc2ncnc3nc[nH]c23)COC1)CC(CC)C1CC1;m_274310____15937638____15945146____12649998
O=C(CCC)N1CC(CC)C(Nc2ncnc3n(C4CC4)cnc23)CC1;m_274310____14112888____12657760____15870250
Clc1nc(N2CC(C3(NC(=O)CC)CC3)CCC2)c2[nH]cnc2n1;m_274310____15937990____12170230____15867404
Clc1nc(N2CC3C(NC(=O)CC3)CC2)c2ncn(C)c2n1;Z3718904307
FC1(F)CC(C(=O)N[C@@H]2CN(c3ncnc4nc[nH]c34)CCC2)(C)C1;m_274310____14112788____14120212____12649998
O=C(OC(C)(C)C)C(C(C)C)N1C(=O)C(NC(=O)CN(C)c2ncnc3nc[nH]c23)CC1;Z1798360490
Clc1n(C)c2c(N3CC4NC(=O)CCCC4C3)nc(Cl)nc2n1;Z4026431389
O=C(N(CC1(OC)COCC1)C)CCn1c2ncnc(N)c2nc1;s_22____17552132____12053384
O=C(CCCn1c2ncnc(N)c2nc1)N1C[C@]2(c3ccccc3)[C@H](C1)COC2;Z3204701430
C(N1CCCCC1)[C@]12[C@H](CN(c3ncnc4n(C5CC5)cnc34)C1)COC2;Z2700930743
O=C(N1CC(n2c3nc(N)nc(N)c3nc2)C1)C1CC(C)C(=O)CC1;s_22____13205808____7917520
O=C1N(C)C(=O)c2[nH]c(N3CC4(OC(C)C3)CCCCC4)nc2N1;Z3077502383
Cn1c2nc(N3CC4(OC(C)C3)CCCCC4)ncc2nc1;Z3829773433
O=C(NCCn1c2ncnc(N)c2nc1)C12C(C)(C)OCC1C2;Z2719726164
O=C(CC(C)n1nccc1)N1CC(O)(CNc2ncnc3nc[nH]c23)C1;m_274310____15938070____14120770____12649998
FC1(F)C2N(C(=O)C(C)n3c4ncnc(N)c4nc3)CC(C1)C2;Z3631025927
Clc1n(C)c2c(N3[C@@H](CO)CN4[C@H](C3)CCC4)nc(Cl)nc2n1;Z4026194799
O=C(CCc1[nH]ncc1)N1CC(O)(CNc2nc3n(C)cnc3cn2)C1;m_274310____15938070____15941698____15871032
O=C1N(C)C(=O)c2n(CCN3CC(C)(C)OC4(C3)COCCC4)cnc2N1C;Z1962115124
S(CCC(=O)NC1C(C)(C)C2NCCC12)c1ncnc2[nH]cnc12;Z4056286447
O=C(NC1CCC(Nc2ncnc3nc[nH]c23)CC1)CCC(N(C)C)C;m_274310____14112820____15940180____12649998
FC(F)(F)c1nc(N2CC(C(NC(=O)NC(C)(C)C)C)CCC2)c2nc[nH]c2n1;Z1883250898
Clc1nc(N2C3CN(C(=O)CO)C(C2)CC3)c2ncn(C)c2n1;m_274310____14113128____15943396____15870608
O=C(N(CCNc1ncnc2nc[nH]c12)C)C12OCC(C)(CC1)CC2;m_274310____14112760____15945256____12649998
Fc1cc(F)cc(N2C(=O)CC(C(=O)N3CCN(c4ncnc5[nH]cnc45)CCC3)C2)c1;Z2225115759
O=C(NC1CC2(C(Nc3nc4nc[nH]c4cn3)C2)C1)C(CC(CC)C)C;m_274310____15937912____15943870____15870074
O=C(NC1CCC(CNc2nc3ncn(C)c3cn2)(C)CC1)CCCC;m_274310____15937716____12657890____15871096
O=C(NC1CCC2(C(Nc3nc4ncn(C)c4cn3)C2)CC1)C(C)C;m_274310____15937708____12657894____15871096
O=C(NC1CCC(Nc2ncnc3nc[nH]c23)(C)CC1)CC(C)C1CC1;m_274310____15937712____14117404____12649998
Clc1nc(NCC2C3N(C(=O)C)CC(C2)CC3)c2ncn(C)c2n1;m_274310____14113280____12185798____15870608
O=C(OCc1n(C)c2C(=O)NC(=O)N(C)c2n1)C12Sc3c(N1C(=O)CC2)cccc3;Z847412892
O=C(CN1C(=O)N(C)c2ncn(C)c2C1=O)N1C2(C3N(CC1)CCC3)CCC2;Z3627588409
Clc1nc(NC(C(C)C)Cc2c(OC)cccc2)c2[nH]cnc2n1;s_27____6493792____11672122
O=C(N1C2(C3N(CC1)CCC3)CCC2)c1ncnc2nc[nH]c12;Z3627581996
O=C(NC1CCC(Nc2nc3nc[nH]c3cn2)CC1)CC1C(=O)NCC1;m_274310____14112820____14121144____15870074
O=C(C(C)n1c2ncnc(N)c2nc1)N1C(CCN(C)C)CCCC1C;Z2914807589
Clc1nc(NC23C(CN(C(=O)CC)C2)CCC3)c2ncn(C)c2n1;m_274310____15937522____12170230____15870608
O=C1N(C)C(=O)c2n(CCCN3C4C(=O)OCCC4CC3)cnc2N1C;Z3649722810
Clc1nc(N2CCC(C3(C(=O)OC)CCC3)CC2)c2ncn(C)c2n1;Z3718936298
Clc1nc(NC(C)C2N(C(=O)C(C)C)CCCC2)c2[nH]cnc2n1;m_274310____14112670____12657894____15867404
O=C(CCn1c2ncnc(N)c2nc1)N1C2CN(C)C(=O)CC1CCC2;s_22____15564932____12053384
O=C1N(C)c2nc(CN3C(CO)CC4(C3)CCCCC4)n(C)c2C(=O)N1;Z3518681886
FC(F)(C(=O)NCCN(CCOC)c1nc2nc[nH]c2cn1)C(O)C;m_274310____14113204____15939574____15870074
Clc1nc(NC[C@H]2N(C(=O)C3C(F)C3)CCCC2)c2[nH]cnc2n1;m_274310____14113090____15939494____15867404
O=C1N(Cc2onc(C3CN(CC4CCCCC4)C(=O)CC3)n2)C(=O)c2n(C)cnc2N1C;Z2651720504
O=C1N(C)C(=O)c2nc(CN3C4CCC(CO)(C3)CC4)[nH]c2N1C;Z3881919486
FCC1(C(=O)N2CCC(C3(Nc4ncnc5nc[nH]c45)CC3)CC2)CC1;m_274310____15937884____14119164____12649998
O=C(O)[C@@H](N)Cc1cc(NC(=O)CN2c3c(Sc4c2cccc4)cccc3)ccc1;Z3824427784
O=C(NC(CN(C)c1ncnc2nc[nH]c12)C)CC1OCC2(C1)CCC2;m_274310____14112878____15944302____12649998
O=C(NC1(C(=O)OCC)CC(C(C)(C)C)C1)c1ncnc2nc[nH]c12;s_22____16627024____12807966
FC1(c2cc(OC)ccc2)CN(c2n(C)c3C(=O)N(C)C(=O)N(C)c3n2)CC1;Z2975885479
FC1(c2cc(OC)ccc2)CN(c2[nH]c3N(C)C(=O)NC(=O)c3n2)CC1;Z3559638796
O=C1N(C)C(=O)c2n(C)c(N3CC4(C#N)C(C3)CCCCC4)nc2N1C;Z3396105094
FC(F)(F)c1[nH]c2ncnc(N3C4C5(C(C)(C)C(C4)CC5)CC3)c2n1;s_27____14597908____14643766
FC(F)(F)c1nc(N2C3C4(C(C)(C)C(C3)CC4)CC2)c2nc[nH]c2n1;s_27____14597908____575488
n1(C2CC2)c2ncnc(N3CC(C45NCCC4CC5)CCC3)c2nc1;Z2983402579
O=C1N(C)c2nc(n(C)c2C(=O)N1)N1CC(C23NCCC2CC3)CCC1;Z2984279484
O=C(O)C1N(c2ncnc3n(CC)cnc23)CC2(C1)CCCCC2;Z3346276530
O=C(N1CC(C(C)c2ccccc2)CC1)c1cc2OC=CC(=O)c2cc1;Z3611406003
O=C(N1C(C(=O)NC)Cc2c1cccc2)c1cc2OC=CC(=O)c2cc1;Z2193656013
O=C(N(CCCC)CCCC)COc1cc2C(=O)C=C(C)Oc2cc1;s_34____14165858____6467098
Fc1cc2C(=O)C=C(C(=O)Nc3cc4c(cc3)CCN(C(OC(C)(C)C)=O)C4)Oc2cc1;Z1173447459
O=C(NCC1S(=O)(=O)CCC1)CN1c2c(Sc3c1cccc3)cccc2;Z2708009906
O=C(N1c2c(c3nc[nH]c3cc2)CCC1)C1=C(C)C(=O)c2c(O1)cccc2;s_22____13940472____13952258
Fc1cc2OC(C(=O)N3CCC(c4scc(CC)n4)CC3)=CC(=O)c2cc1;Z3713702393
Fc1cc2OC(C(=O)N3CCC(c4n5c(nn4)C=NC=C5)CC3)=CC(=O)c2cc1;Z2073165274
Fc1cc2OC(C(=O)N3CCC(Cc4[nH]nnn4)CC3)=CC(=O)c2cc1;s_22____12890666____10156304
Fc1cc2C(=O)C=C(C(=O)N3CCC(c4sc5c(n4)CCC5)CC3)Oc2cc1;Z3001616196
Fc1cc2OC(C(=O)N3CCC(N(C(=O)c4sccc4)CCC)CC3)=CC(=O)c2cc1;Z2073105070
Fc1cc2OC(C(=O)N3C[C@H]4N(CC(F)(F)C4)CC3)=CC(=O)c2cc1;Z2457005779
Fc1cc2C(=O)C=C(C(=O)NC3C4(Cc5c3cccc5)CC4)Oc2cc1;s_11____17321838____55582
Brc1cc2C(=O)C=C(C(=O)NC(CO)(CC(F)F)C)Oc2cc1;Z4096488210
Fc1cc2C(=O)C=C(C(=O)N(C)C3C(=O)N(c4ccccc4)CCC3)Oc2cc1;Z1219925139
FC(F)(F)C=1Oc2c(C(=O)C=1)cc(NC(=O)CC1CC(C#N)CCC1)cc2;Z3582994763
O=C(N(CC1CN(c2ncnc3c2[nH]c(C)c3)CCC1)C)C(OCC)C;m_274310____15937464____12657926____15869892
Fc1cc2C(=O)C=C(C(=O)NC(CC(=O)OC)(C)c3ncccc3)Oc2cc1;Z1739883921
O=C(NC(CC(NC(=O)C1ON=C(C)C1)C)C)c1ncnc2nc[nH]c12;m_275592____14114390____15841776____15863234
O=C(N(CCNc1nc(C(=O)OC)c2nc[nH]c2n1)CC)CC1CC1;m_274310____14112870____12185810____15870962
Fc1ccc(CC(N(C(=O)C=2Oc3c(C(=O)C=2)cccc3)CC)C(C)C)cc1;Z1276013292
Brc1cc2OC(C(=O)N(CC(=O)O)CC3CC3)=CC(=O)c2cc1;Z3839391978
O=C1N(C)c2nc(CN(C3c4c(OCCC3)cc(C)c(C)c4)C3CC3)n(C)c2C(=O)N1;Z1320209573
O=C1N(C)C(=O)c2nc(CN(C3c4c(OCCC3)cc(C)c(C)c4)C3CC3)[nH]c2N1C;Z1579684430
O=C(N1C(C)CC(NC(=O)C2CC(=O)C2)C1)c1ncnc2nc[nH]c12;m_275592____14115192____15843004____15857654
O=C(N1CC(Nc2nc3nc[nH]c3cn2)C(C)C1)C1N(C(C)C)CCC1;m_274310____14113046____14120900____15870074
O=C(NCC(CC1(C)OCCO1)C)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1282183803
O(CCC)c1c(C(NCc2n(C)c3C(=O)NC(=O)N(C)c3n2)CC(C)C)cccc1;Z1591355465
O=C(NC1CC(Nc2ncnc3nc[nH]c23)C1)C12N(C3CC3)CC(C1)C2;m_274310____14112710____15945002____12649998
O=C(NC(CC(Nc1nc2ncn(C)c2cn1)C)C)C1CC(N(C)C)C1;m_274310____14113248____15944400____15871096
O=C(NCC[C@@H](Nc1ncnc2n(CC)cnc12)C)C1CC(N(C)C)C1;m_274310____14113064____15944400____12359766
O=C(N1CC(N(C(=O)c2ncnc3nc[nH]c23)CC)CC1)[C@@H]1OCCC1;m_275592____14114818____15843004____14129852
O=C(NC1(CNc2ncnc3nc[nH]c23)CCCC1)CCc1c[nH]nc1;m_274310____14112810____14121860____12649998
O=C(NC1(CNc2nc3nc[nH]c3cn2)CCCC1)CCc1[nH]cnn1;m_274310____14112810____12658142____15870074
O=C(N(C)C1CN(c2nc(O)c3n(C)cnc3n2)CC1)C1(C)CC(C)C1;m_274310____14112800____15941298____15870922
O=C(NCC1OCCN(c2ncnc3[nH]cnc23)C1)CCCc1onc(CCC)n1;Z1451076314
O=C(c1ccc(CC(C)C)cc1)C1CCN(c2n(C)c3C(=O)NC(=O)N(C)c3n2)CC1;Z805405552
O=C(Cn1c2ncnc(N(C)C)c2nc1)N1CCC(NC(=O)c2ccccc2)CC1;Z1147572899
O=C(N(CCCn1c2ncnc(N)c2nc1)C)CCc1cc2c(cc1)CCOC2;Z3553658698
O=C(NC)CCCC(=O)N1C[C@H]2[C@@H](C1)CN(c1nc3nc[nH]c3cn1)C2;m_274310____14112980____12658238____15870074
O=C(NC(COC)C1OCCC1)c1oc(Cn2c3ncnc(N)c3nc2)cc1;Z2711384548
Clc1ccc(OC2CN(C(=O)C(C)n3c4ncnc(N)c4nc3)C2)cc1;Z4045404263
OC[C@@H]1N(c2ncnc3n(C)cnc23)CC[C@H](C(C)(C)C)C1;Z3833943627
Clc1ccc(CCN(C(=O)CCn2c3C(=O)N(C)C(=O)N(C)c3nc2)CC2CC2)cc1;Z1219978657
O=C1N(CC2CCOCC2)CC(c2nc(CN(C)c3ncnc4nc[nH]c34)on2)CC1;Z2651784701
O=C(Nc1ncnc2[nH]cnc12)C(OC(=O)C1C(c2c(OC)ccc(OC)c2)C1)C;Z1822938145
O=C(NC1CN(c2nc3nc[nH]c3cn2)C(C)CC1)c1onc(OC)c1;m_274310____14113230____12658242____15870074
FCC1(NC(=O)[C@H](OC)C)CN(C(=O)c2ncnc3nc[nH]c23)CC1;m_275592____15865584____15843222____15863234
O=C1NCC2N(c3nc(Nc4ccccc4)c4[nH]cnc4n3)C1CC2;Z3833761019
O=C(N1CCN(c2ncnc3[nH]cnc23)CCC1)C1Sc2c(cc(C)cc2)C1;Z3206147479
FC(F)(C(=O)NCC(Nc1ncnc2nc[nH]c12)C(C)C)CC(C)C;m_274310____14112856____15944204____12649998
Clc1nc(NC(C(C)C)CNC(=O)[C@@H]2[C@@H](C)C2)c2n(C)cnc2n1;m_274310____14112856____14119010____15870128
O=C(N(CCCn1c2ncnc(N)c2nc1)C)CC(C)N1c2c(cccc2)CC1;Z2801704958
O=C(N(CC1N(c2nc3ncn(C)c3cn2)CCOC1)C)C(C)C1CC1;m_274310____15938158____12658130____15871096
O=C(NC1c2c3c(ccc2)cccc3CC1)CCCn1c2ncnc(N)c2nc1;Z3204554826
FC(F)(F)CN1CC(CNC(=O)CCn2c3ncnc(N)c3nc2)CCC1;Z2640514844
Brc1cc2c([C@@H]3[C@@H](NC(=O)c4ncnc5[nH]cnc45)[C@@H]3C2)cc1;Z3343354743
Fc1cc2C(=O)C=C(C(=O)N(CC(C)C)Cc3cc(OC)ccc3)Oc2cc1;Z348622978
FC(F)(F)C1C(C(=O)N2CC(Nc3nc4nc[nH]c4cn3)CC2)(C)C1;m_274310____14112734____15942236____15870074
O=C(NC(CNc1nc2ncn(C)c2cn1)(CC)CC)C1[C@H]2[C@@H]1COC2;m_274310____15938396____14119040____15871096
Clc1c(Cl)ccc(CN(C(=O)CCn2c3C(=O)N(C)C(=O)N(C)c3nc2)CCC(C)C)c1;Z740034098
O=C(NCC(CN(C)c1nc2nc[nH]c2cn1)C)C1N(C)C(=O)CCC1;m_274310____15937368____14120494____15870074
O=C(NCC(Nc1ncnc2n(C3CC3)cnc12)C)C1CC(OCC)C1;m_274310____14112730____12658346____15870250
O=C(Nc1c(N2CCC(CN(C)C)CC2)cccc1)c1ncnc2nc[nH]c12;Z3547224655
Clc1ccc(C(N(CCn2c3C(=O)N(C)C(=O)N(C)c3nc2)C)C2CCOCC2)cc1;Z1921498424
O=C(NCC1C(OC)CCC1)c1ncnc2[nH]cnc12;Z3343188568
Clc1n(C)c2c(N(CCC(=O)OC)CC3OCCC3)nc(Cl)nc2n1;Z4025549325
O=C(CCn1c2ncnc(N)c2nc1)N1CCN(CCCc2ccccc2)CCC1;Z4053401950
O=C(NC1CC2(C1)CCN(c1ncnc3nc[nH]c13)CC2)C1CSC1;m_274310____15937402____15941574____12649998
O=C(C(C)C)N1CC[C@@H]2[C@@H](CN(C(=O)c3ncnc4nc[nH]c34)C2)CC1;m_275592____14115074____13187038____15863234
OCC1OCC2(C1)CCN(c1nc(O)c3n(C)cnc3n1)CC2;Z3718924643
O=C1C2(OC(C)(C)N1)CCN(c1nc(O)c3n(C)cnc3n1)CC2;s_27____15091838____15341790
O=C1N(C)C(=O)c2n(C)c(N3CCC4(CC(CO)OC4)CC3)nc2N1C;Z3079072827
O=C1N(C)C(=O)c2n(CCN(CC(O)CN3CCc4c(cccc4)CC3)C)cnc2N1C;Z1536008172
Fc1c(OC)ccc(C2N(c3n(C)c(-c4ncnc5nc[nH]c45)nn3)CCC2)c1;Z3009936375
Fc1c(c(OC)ccc1)C1N(c2[nH]c3N(C)C(=O)NC(=O)c3n2)CCC1;Z3561936272
O=C(OC)C1(CCOC)CN(c2nc(O)c3n(C)cnc3n2)CC1;s_27____16793978____15341790
Clc1nc(NCC2N(C(=O)COC)CCCC2)c2ncn(C)c2n1;m_274310____14112718____12170228____15870608
FC(F)COCC(=O)NCC(Nc1ncnc2nc[nH]c12)C1CCC1;m_274310____15938356____14121408____12649998
O=C(NC1(C)CN(c2ncnc3nc[nH]c23)C1)CC(C)C1OCCC1;m_274310____15937408____14120378____12649998
O=C(N1C[C@H](C)N(c2nc3ncn(C)c3cn2)CC1)C1(C)COCCC1;m_274310____15937418____14120608____15871096
O=C(NCCN(CC)c1ncnc2nc[nH]c12)C12C(C)(C)OC(C)(C1)C2;m_274310____14112750____15944974____12649998
Fc1cc2c(C3CCN(Cc4n(C)c5C(=O)NC(=O)N(C)c5n4)CC3)c[nH]c2cc1;Z2103680225
O(C(C)(C)C)C(=O)N1CC2N(c3ncnc4n(C)cnc34)C(C1)CCC2;Z3649397436
O=C(N1[C@@H]2[C@H]([C@H](OC)C1)COC2)c1ncnc2[nH]cnc12;Z3501491742
FC(F)(F)c1[nH]c2ncnc(NC(C)C3CCN(C(=O)OC)CC3)c2n1;Z3391727617
FC1(C(=O)NC2[C@H]3[C@@H]2CN(C(=O)Cn2c4ncnc(N)c4nc2)C3)CC1;m_275592____14114740____15842358____15858030
FC(F)(F)c1cc(N2CC(CCC)N(C(=O)CN(C)c3ncnc4nc[nH]c34)CC2)ccc1;Z2669098436
O=C(C)N1CCC2(OCC(Nc3nc4n(C)cnc4cn3)C2)CC1;m_274310____15938280____12185798____15871032
Clc1n(C)c2c(NCC(NC(=O)CO)C3CC3)nc(Cl)nc2n1;m_274310____14112886____15943396____15869998
O=C1N(C)C(=O)c2n(C)c(N3C4CC(=O)NCC3CCC4)nc2N1C;Z3395984847
Fc1c2c(OCCN(C(=O)CCc3[nH]c4C(=O)NC(=O)N(C)c4n3)C2)ccc1;Z2014968318
FC(F)(F)c1nc(N2CC(N(C)C)CC(C(=O)OC)C2)c2nc[nH]c2n1;Z3080282355
Clc1nc(C(=O)N2[C@H]3[C@@H]4OC(C)(C)O[C@@H]4[C@@H](C2)C3)c2nc[nH]c2n1;Z4096113809
Clc1nc(N(CC(CNC(=O)C2(O)CC2)C)C)c2ncn(C)c2n1;m_274310____15937368____15941446____15870608
O=C(NC12CC(CNc3nc4n(C)cnc4cn3)(OC1)C2)[C@H]1COCC1;m_274310____15938020____14118150____15871032
O=C(CCC1OCCC1)N1CC(N(C)c2nc3ncn(C)c3cn2)C1;m_274310____15937960____12657914____15871096
O=C1N(C)C(=O)c2n(CCNC3C(OC)COc4c3cccc4)cnc2N1C;Z3345682737
O(CCN(Cc1n(C)c2C(=O)NC(=O)N(C)c2n1)C1C2CC(C1)CC2)C;Z1895207499
Clc1nc(N2CCC(CCCN(CCOC)C)CC2)c2ncn(C)c2n1;Z3718868410
Clc1n(C)c2c(N3CC(C(C)C)(CO)CCC3)nc(Cl)nc2n1;Z4025937252
O=C(NC(C)c1cc2c(cc1)CCCC2)C(OC(=O)Cn1c2ncnc(N)c2nc1)C;Z1352236573
Fc1cc2c(C(=O)C3(C2)CCN(c2n(C)c4C(=O)NC(=O)N(C)c4n2)CC3)cc1;Z3870671875
Fc1cc2c(C(=O)C3(C2)CCN(c2nc4nc[nH]c4cn2)CC3)cc1;Z3870672770
